"station","latitude","longitude","numDocks","timestamp","year","month","day","hour","weekday","weekhour","isHoliday","windMaxSpeed.m.s","windMeanSpeed.m.s","windDirection.grades","temperature.C","relHumidity.HR","airPressure.mb","precipitation.l.m2","bikes_3h_ago","full_profile_3h_diff_bikes","full_profile_bikes","short_profile_3h_diff_bikes","short_profile_bikes","Id"
7,39.474715,-0.37932,20,1406124000,2014,7,23,16,"Wednesday",63,0,20.9,9.7,22.5,28,64,1006.8,0,4,5.24129164863695,5.2414427080517,4.6849925705795,4.65973254086181,201939
8,39.474324,-0.375151,23,1406790000,2014,7,31,9,"Thursday",80,0,0,0,146.3,25.5,67,1014.3,0,0,5.38949285063996,5.39013813042082,5.85884101040119,5.88410104011887,201940
8,39.474324,-0.375151,23,1403208000,2014,6,19,22,"Thursday",93,0,1.4,0.5,49,20.8,76,1005,0,0,5.358807557416,5.35791438104394,6.30781758957655,6.31107491856678,201941
8,39.474324,-0.375151,23,1401699600,2014,6,2,11,"Monday",10,0,4.5,1.6,124,24.4,35,1006,0,11,5.3271162951842,5.3294464007389,5.74739970282318,5.78306092124814,201942
8,39.474324,-0.375151,23,1405800000,2014,7,19,22,"Saturday",141,0,4.8,1.6,157.5,26.7,79,1006.7,0,3,5.38890096749647,5.38944737271097,5.98216939078752,5.95096582466568,201943
7,39.474715,-0.37932,20,1404504000,2014,7,4,22,"Friday",117,0,1.6,0,90,27.5,56,1014.3,0,3,5.24620246147023,5.24724269799922,5.45853658536585,5.47479674796748,201944
7,39.474715,-0.37932,20,1406520000,2014,7,28,6,"Monday",5,0,0,0,146.3,23.4,85,1010.8,0,0,5.23002473384235,5.22969413535451,4.6924219910847,4.6924219910847,201945
7,39.474715,-0.37932,20,1404126000,2014,6,30,13,"Monday",12,0,8.1,3,141,25.8,62,1005,0,11,5.24903808620978,5.25036235923737,5.48045602605863,5.47557003257329,201946
110,39.48075,-0.336789,30,1405422000,2014,7,15,13,"Tuesday",36,0,16.1,8,22.5,27.1,63,1017.1,0,14,11.1458481386323,11.1466280467811,11.961367013373,11.9435364041605,201947
110,39.48075,-0.336789,30,1405206000,2014,7,13,1,"Sunday",144,0,9.7,3.2,67.5,22.7,84,1016.6,0,10,11.1395272308452,11.1389406733194,11.4918276374443,11.5052005943536,201948
106,39.476713,-0.341369,25,1404126000,2014,6,30,13,"Monday",12,0,8.1,3,141,25.8,62,1005,0,14,10.461332589908,10.4625418060201,9.09120521172638,9.07328990228013,201949
7,39.474715,-0.37932,20,1402117200,2014,6,7,7,"Saturday",126,0,0.6,0.3,61,17.3,84,1001,0,1,5.24011931394482,5.23999311847689,4.72023809523809,4.71428571428571,201950
8,39.474324,-0.375151,23,1404864000,2014,7,9,2,"Wednesday",49,0,9.7,4.8,67.5,22.6,82,1017.6,0,0,5.38488256698644,5.38372926197431,6.47067669172932,6.44311377245509,201951
110,39.48075,-0.336789,30,1406286000,2014,7,25,13,"Friday",108,0,27.4,14.5,22.5,26.7,71,1008.6,0,28,11.2051475745967,11.2074118027835,13.9093610698366,13.9153046062407,201952
110,39.48075,-0.336789,30,1406592000,2014,7,29,2,"Tuesday",25,0,8,4.8,67.5,24.9,83,1008.5,0,27,11.2333225910409,11.2354615260699,13.7696879643388,13.8588410104012,201953
7,39.474715,-0.37932,20,1406538000,2014,7,28,11,"Monday",10,0,6.4,3.2,292.5,28.5,65,1010.2,0,2,5.22872654948127,5.2292562338779,4.6924219910847,4.68796433878158,201954
110,39.48075,-0.336789,30,1403010000,2014,6,17,15,"Tuesday",38,0,10.9,5.8,133,22.5,66,1001,0,27,11.1166089769052,11.116972997504,7.97394136807818,7.98045602605863,201955
8,39.474324,-0.375151,23,1403712000,2014,6,25,18,"Wednesday",65,0,6.2,2.3,315,24.3,52,999,0,1,5.3711976652823,5.37070077989115,6.74592833876221,6.76384364820847,201956
7,39.474715,-0.37932,20,1404144000,2014,6,30,18,"Monday",17,0,6.4,2,91,25.4,67,1001,0,7,5.24997212621251,5.25090564565569,5.44462540716612,5.42182410423453,201957
106,39.476713,-0.341369,25,1405728000,2014,7,19,2,"Saturday",121,0,8,3.2,135,23.9,85,1009.6,0,4,10.4770402611534,10.4762578188741,10.9063893016345,10.8826151560178,201958
106,39.476713,-0.341369,25,1401735600,2014,6,2,21,"Monday",20,0,4.6,2.5,132,20,62,1006,0,7,10.5110213502597,10.5093740986444,7.62555720653789,7.53194650817236,201959
106,39.476713,-0.341369,25,1404792000,2014,7,8,6,"Tuesday",29,0,4.8,1.6,157.5,20.3,78,1016.7,0,1,10.4297461368653,10.4283586206897,8.92713178294574,8.89043209876543,201960
8,39.474324,-0.375151,23,1404216000,2014,7,1,14,"Tuesday",37,0,19.3,11.3,337.5,26.4,65,999.6,0,18,5.37170063481457,5.37271057173078,6.57491856677524,6.54723127035831,201961
106,39.476713,-0.341369,25,1403820000,2014,6,27,0,"Friday",95,0,3.8,1,75,21.6,77,1004,0,1,10.4586554621849,10.4574628955475,8.57166123778502,8.57817589576547,201962
106,39.476713,-0.341369,25,1403622000,2014,6,24,17,"Tuesday",40,0,7.1,2.3,60,21.7,67,1000,0,0,10.4719303175049,10.4707865168539,8.90879478827362,8.86970684039088,201963
7,39.474715,-0.37932,20,1406322000,2014,7,25,23,"Friday",118,0,17.7,9.7,67.5,25.3,80,1009.1,0,2,5.23502130183897,5.2350118611171,4.61218424962853,4.60624071322437,201964
8,39.474324,-0.375151,23,1406196000,2014,7,24,12,"Thursday",83,0,0,0,146.3,26.9,66.7,1008.2,0,17,5.37967365463583,5.38081348241776,5.67607726597325,5.64487369985141,201965
110,39.48075,-0.336789,30,1405962000,2014,7,21,19,"Monday",18,0,24.1,12.9,337.5,27.6,47,1013.2,0,23,11.182291384265,11.1837597571552,13.4323922734027,13.4546805349183,201966
7,39.474715,-0.37932,20,1405674000,2014,7,18,11,"Friday",106,0,12.9,4.8,0,26.4,72,1013.2,0,3,5.24385993574035,5.24450130662021,5.09361069836553,5.10401188707281,201967
106,39.476713,-0.341369,25,1403586000,2014,6,24,7,"Tuesday",30,0,13.6,6.8,311,16.6,79,1003,0,22,10.4730953050323,10.4737492973581,8.87947882736156,8.94299674267101,201968
7,39.474715,-0.37932,20,1404648000,2014,7,6,14,"Sunday",157,0,27.4,8,180,34.1,25,1009.5,0,5,5.24134306892355,5.24199524415197,5.3739837398374,5.36747967479675,201969
106,39.476713,-0.341369,25,1404090000,2014,6,30,3,"Monday",2,0,0.8,0,345,18.3,82,1006,0,9,10.4624825662483,10.4622420524261,9.09446254071661,9.08631921824104,201970
110,39.48075,-0.336789,30,1404360000,2014,7,3,6,"Thursday",77,0,24.1,14.5,67.5,22.7,87,1015.4,0,11,11.1475719524392,11.1473643281675,10.5407166123778,10.5912052117264,201971
106,39.476713,-0.341369,25,1405926000,2014,7,21,9,"Monday",8,0,12.9,4.8,157.5,24.1,48,1016.4,0,2,10.464496880933,10.4639370932755,10.407132243685,10.3922734026746,201972
106,39.476713,-0.341369,25,1405836000,2014,7,20,8,"Sunday",151,0,17.7,6.4,202.5,24.2,48,1010.4,0,8,10.4721890277023,10.4720608199837,10.7696879643388,10.7622585438336,201973
7,39.474715,-0.37932,20,1403784000,2014,6,26,14,"Thursday",85,0,8.3,2.9,130,28.5,46,1001,0,2,5.26039914788653,5.26066244465617,5.83061889250814,5.81758957654723,201974
106,39.476713,-0.341369,25,1403838000,2014,6,27,5,"Friday",100,0,3.4,1.1,312,19.8,72,1004,0,4,10.4565667880146,10.455431131019,8.58631921824104,8.59771986970684,201975
106,39.476713,-0.341369,25,1405224000,2014,7,13,6,"Sunday",149,0,0,0,146.3,21.2,84,1015.1,0,16,10.434923245614,10.4360098657166,9.32838038632987,9.38038632986627,201976
7,39.474715,-0.37932,20,1404864000,2014,7,9,2,"Wednesday",49,0,9.7,4.8,67.5,22.6,82,1017.6,0,7,5.23900099239166,5.23932095022874,5.27669172932331,5.27095808383234,201977
7,39.474715,-0.37932,20,1404630000,2014,7,6,9,"Sunday",152,0,3.2,1.6,202.5,25.3,55,1010.9,0,0,5.2420738117634,5.24189622745879,5.36910569105691,5.36260162601626,201978
8,39.474324,-0.375151,23,1403928000,2014,6,28,6,"Saturday",125,0,2.4,0.4,313,20.7,68,1003,0,0,5.37224521758586,5.3710227590449,6.70195439739414,6.69869706840391,201979
7,39.474715,-0.37932,20,1401969600,2014,6,5,14,"Thursday",85,0,4.8,1.1,148,23.2,59,1002,0,11,5.23969412982234,5.2409472353144,4.79049034175334,4.8112927191679,201980
110,39.48075,-0.336789,30,1402081200,2014,6,6,21,"Friday",116,0,5,1.1,174,18.9,82,1002,0,NA,11.1669632095506,11.1646201514804,7.97470238095238,7.97172619047619,201981
7,39.474715,-0.37932,20,1406196000,2014,7,24,12,"Thursday",83,0,0,0,146.3,26.9,66.7,1008.2,0,2,5.23865355521936,5.23858909955167,4.65081723625557,4.64635958395245,201982
110,39.48075,-0.336789,30,1405116000,2014,7,12,0,"Saturday",119,0,6.4,1.6,67.5,22.6,80,1016,0,9,11.1416959578207,11.1407785647614,11.2823179791976,11.3179791976226,201983
110,39.48075,-0.336789,30,1406214000,2014,7,24,17,"Thursday",88,0,29,14.5,45,26.8,73,1006.9,0,23,11.1979149786636,11.1993195809483,13.887072808321,13.8915304606241,201984
110,39.48075,-0.336789,30,1404684000,2014,7,7,0,"Monday",167,0,19.3,8,45,24.6,75,1010.6,0,10,11.1428018575851,11.1422096943569,11.2845528455285,11.2783171521036,201985
7,39.474715,-0.37932,20,1402135200,2014,6,7,12,"Saturday",131,0,3.6,1,127,26.5,45,1002,0,5,5.23936231219176,5.2396950065929,4.71577380952381,4.68452380952381,201986
110,39.48075,-0.336789,30,1403442000,2014,6,22,15,"Sunday",158,0,2.2,0.2,331,25.3,64,1003,0,9,11.09293806008,11.0921794004958,7.5814332247557,7.57654723127036,201987
8,39.474324,-0.375151,23,1403748000,2014,6,26,4,"Thursday",75,0,3,0.9,292,19.4,73,1000,0,0,5.36964325779672,5.36841810127292,6.7328990228013,6.7328990228013,201988
7,39.474715,-0.37932,20,1404342000,2014,7,3,1,"Thursday",72,0,27.4,16.1,67.5,22.8,86,1016.8,0,5,5.25026399155227,5.25025002778086,5.50814332247557,5.49511400651466,201989
110,39.48075,-0.336789,30,1406664000,2014,7,29,22,"Tuesday",45,0,8,1.6,337.5,24.6,58,1010.5,0,23,11.2478270200665,11.2491551788875,14.0282317979198,14.072808320951,201990
106,39.476713,-0.341369,25,1406142000,2014,7,23,21,"Wednesday",68,0,35.4,16.1,67.5,25.6,71,1006.6,0,14,10.4746147607461,10.4744324324324,10.7667161961367,10.7548291233284,201991
106,39.476713,-0.341369,25,1405692000,2014,7,18,16,"Friday",111,0,29,16.1,45,26.4,75,1011.8,0,10,10.4783342406097,10.4782585034014,11.0178306092125,10.9762258543834,201992
7,39.474715,-0.37932,20,1406484000,2014,7,27,20,"Sunday",163,0,27.4,12.9,67.5,26.3,79,1011,0,6,5.23036367548956,5.23121604905072,4.64933135215453,4.67607726597325,201993
106,39.476713,-0.341369,25,1403118000,2014,6,18,21,"Wednesday",68,0,4.7,1,93,21.1,76,1004,0,4,10.4668932313792,10.4654020385051,7.70846905537459,7.70358306188925,201994
7,39.474715,-0.37932,20,1404900000,2014,7,9,12,"Wednesday",59,0,9.7,3.2,315,24.3,69,1016.9,0,2,5.23771214458894,5.23764666997191,5.25111441307578,5.23179791976226,201995
110,39.48075,-0.336789,30,1402171200,2014,6,7,22,"Saturday",141,0,2.2,0.7,61,18.1,85,1004,0,1,11.1523383768913,11.1501747550564,7.93601190476191,7.92708333333333,201996
8,39.474324,-0.375151,23,1405512000,2014,7,16,14,"Wednesday",61,0,12.9,4.8,0,28.2,65,1016.7,0,18,5.38890708592641,5.39038367079627,6.28826151560178,6.26894502228826,201997
8,39.474324,-0.375151,23,1406358000,2014,7,26,9,"Saturday",128,0,8,3.2,157.5,24.1,67,1011.2,0,0,5.37977685549507,5.37924345295829,5.59583952451709,5.61069836552749,201998
106,39.476713,-0.341369,25,1405008000,2014,7,10,18,"Thursday",89,0,17.7,9.7,337.5,25.6,46,1014.6,0,12,10.4195819581958,10.4204564201265,8.82020802377415,8.86775631500743,201999
110,39.48075,-0.336789,30,1401609600,2014,6,1,10,"Sunday",153,0,2.4,0.8,98,21.7,42,1006,0,4,11.1878794888105,11.186206497861,8.35215453194651,8.34769687964339,202000
110,39.48075,-0.336789,30,1404810000,2014,7,8,11,"Tuesday",34,0,14.5,4.8,315,25.2,60,1018.7,0,5,11.1305523368096,11.1306266548985,10.9353846153846,10.9494640122511,202001
7,39.474715,-0.37932,20,1405188000,2014,7,12,20,"Saturday",139,0,17.7,9.7,0,24.7,73,1014.7,0,17,5.23359666447224,5.23616519497614,5.04903417533432,5.12184249628529,202002
8,39.474324,-0.375151,23,1403892000,2014,6,27,20,"Friday",115,0,9.6,4.3,45,24.5,63,1002,0,3,5.37430042534139,5.37346836009623,6.79315960912052,6.75732899022801,202003
106,39.476713,-0.341369,25,1402974000,2014,6,17,5,"Tuesday",28,0,6.8,2.9,318,18.6,69,1003,0,5,10.4739710474028,10.4728149829739,7.82084690553746,7.83387622149837,202004
8,39.474324,-0.375151,23,1405116000,2014,7,12,0,"Saturday",119,0,6.4,1.6,67.5,22.6,80,1016,0,1,5.38395210896309,5.38291330368418,6.2704309063893,6.23476968796434,202005
8,39.474324,-0.375151,23,1402848000,2014,6,15,18,"Sunday",161,0,5.5,2.5,138,23.6,60,999,0,20,5.35203094777563,5.35136211113007,6.22638436482085,6.20358306188925,202006
110,39.48075,-0.336789,30,1405386000,2014,7,15,3,"Tuesday",26,0,3.2,0,135,23.5,81,1016.4,0,11,11.1445605207023,11.1441382327209,11.8098068350669,11.8588410104012,202007
110,39.48075,-0.336789,30,1405476000,2014,7,16,4,"Wednesday",51,0,4.8,3.2,67.5,23.2,75,1016.8,0,12,11.1494974874372,11.1492382460547,12.0594353640416,12.112927191679,202008
8,39.474324,-0.375151,23,1406556000,2014,7,28,16,"Monday",15,0,25.7,12.9,0,28.1,70,1007.5,0,19,5.39203568357696,5.39176919357438,5.91827637444279,5.90341753343239,202009
7,39.474715,-0.37932,20,1401951600,2014,6,5,9,"Thursday",80,0,9.1,2.9,100,19.7,70,1003,0,1,5.23964803312629,5.23975162421664,4.76374442793462,4.77563150074294,202010
8,39.474324,-0.375151,23,1404486000,2014,7,4,17,"Friday",112,0,20.9,9.7,202.5,32.2,29,1012.3,0,4,5.37570010536239,5.37459807073955,6.60097719869707,6.55048859934853,202011
8,39.474324,-0.375151,23,1405062000,2014,7,11,9,"Friday",104,0,12.9,6.4,157.5,21.3,44,1017.1,0,0,5.3817402297587,5.38196505110452,6.33135215453195,6.34621099554235,202012
110,39.48075,-0.336789,30,1402956000,2014,6,17,0,"Tuesday",23,0,7.3,3.6,38,20.2,76,1003,0,0,11.1203998182644,11.1180945892239,8.02931596091205,8.02442996742671,202013
8,39.474324,-0.375151,23,1406034000,2014,7,22,15,"Tuesday",38,0,24.1,11.3,0,27.5,60,1011.4,0,16,5.38634024806369,5.38623565085553,5.83655274888559,5.85735512630015,202014
106,39.476713,-0.341369,25,1401807600,2014,6,3,17,"Tuesday",40,0,6.7,1.6,153,24.6,50,1001,0,1,10.5053025936599,10.5059060789398,7.54977711738484,7.57503714710253,202015
110,39.48075,-0.336789,30,1402722000,2014,6,14,7,"Saturday",126,0,0.8,0.1,287,25.9,39,1002,0,0,11.1312204298011,11.1292454980625,7.96416938110749,7.96742671009772,202016
7,39.474715,-0.37932,20,1401915600,2014,6,4,23,"Wednesday",70,0,18.3,7.9,62,18.2,84,1002,0,1,5.24139716883416,5.24167289880918,4.75631500742942,4.76374442793462,202017
8,39.474324,-0.375151,23,1405440000,2014,7,15,18,"Tuesday",41,0,20.9,11.3,0,26.6,69,1015.6,0,1,5.38894961197945,5.38900726656832,6.26151560178306,6.28677563150074,202018
110,39.48075,-0.336789,30,1405440000,2014,7,15,18,"Tuesday",41,0,20.9,11.3,0,26.6,69,1015.6,0,16,11.1476117608482,11.148117794897,11.9390787518574,11.961367013373,202019
7,39.474715,-0.37932,20,1406430000,2014,7,27,5,"Sunday",148,0,0,0,146.3,23.5,84,1012.3,0,1,5.23141118828407,5.23124125309506,4.58246656760773,4.58692421991085,202020
8,39.474324,-0.375151,23,1401897600,2014,6,4,18,"Wednesday",65,0,18,8.1,66,23.5,53,997,0,8,5.33246992459564,5.33191391414432,5.82912332838039,5.84249628528975,202021
106,39.476713,-0.341369,25,1403784000,2014,6,26,14,"Thursday",85,0,8.3,2.9,130,28.5,46,1001,0,11,10.4620515695067,10.4618660689269,8.77687296416938,8.70358306188925,202022
106,39.476713,-0.341369,25,1406052000,2014,7,22,20,"Tuesday",43,0,22.5,12.9,67.5,25.5,75,1010.4,0,22,10.4657823497564,10.4673342354533,10.3283803863299,10.3952451708767,202023
7,39.474715,-0.37932,20,1405980000,2014,7,22,0,"Tuesday",23,0,12.9,8,67.5,24.6,64,1015,0,5,5.24268213356461,5.2433750609657,4.76077265973254,4.78603268945022,202024
106,39.476713,-0.341369,25,1406124000,2014,7,23,16,"Wednesday",63,0,20.9,9.7,22.5,28,64,1006.8,0,20,10.4732287723094,10.4742903487429,10.7221396731055,10.7533432392273,202025
7,39.474715,-0.37932,20,1403010000,2014,6,17,15,"Tuesday",38,0,10.9,5.8,133,22.5,66,1001,0,7,5.25046813822845,5.25085091899251,5.19869706840391,5.19543973941368,202026
7,39.474715,-0.37932,20,1403838000,2014,6,27,5,"Friday",100,0,3.4,1.1,312,19.8,72,1004,0,1,5.25973225788383,5.259547541718,5.82084690553746,5.8257328990228,202027
106,39.476713,-0.341369,25,1404846000,2014,7,8,21,"Tuesday",44,0,20.9,8,22.5,24.1,77,1016.6,0,10,10.4263578715192,10.4256339581036,8.86818181818182,8.85067873303167,202028
8,39.474324,-0.375151,23,1405818000,2014,7,20,3,"Sunday",146,0,19.3,8,202.5,27.7,35,1008.3,0,11,5.3905884910069,5.38955888744024,5.95988112927192,5.95393759286776,202029
7,39.474715,-0.37932,20,1403712000,2014,6,25,18,"Wednesday",65,0,6.2,2.3,315,24.3,52,999,0,8,5.26288023347177,5.26325534421814,5.8371335504886,5.85504885993485,202030
7,39.474715,-0.37932,20,1405026000,2014,7,10,23,"Thursday",94,0,9.7,6.4,67.5,22.8,72,1016.1,0,10,5.23186492877963,5.23273586980427,5.00445765230312,5.03120356612184,202031
7,39.474715,-0.37932,20,1406250000,2014,7,25,3,"Friday",98,0,11.3,4.8,67.5,23.9,85,1008.2,0,7,5.23743454084112,5.23828799654577,4.65081723625557,4.65527488855869,202032
106,39.476713,-0.341369,25,1401663600,2014,6,2,1,"Monday",168,0,1.8,0.3,116,18.2,72,1006,0,10,10.510860774119,10.5112907883338,7.93462109955424,7.89153046062407,202033
7,39.474715,-0.37932,20,1402560000,2014,6,12,10,"Thursday",81,0,4.3,1.8,146,29.4,30,1009,0,2,5.24242770602355,5.24281551733988,5.07654723127036,5.08794788273616,202034
110,39.48075,-0.336789,30,1405332000,2014,7,14,12,"Monday",11,0,16.1,8,67.5,27,59,1014.8,0,22,11.1389862053865,11.1408088436491,11.6344725111441,11.667161961367,202035
110,39.48075,-0.336789,30,1403028000,2014,6,17,20,"Tuesday",43,0,3.2,0.6,237,24,55,1001,0,13,11.1174835488995,11.116826405036,7.98697068403909,7.99837133550489,202036
8,39.474324,-0.375151,23,1404162000,2014,6,30,23,"Monday",22,0,10.7,5.4,35,19.4,83,1002,0,1,5.37201136933623,5.37096055270782,6.55537459283388,6.55048859934853,202037
106,39.476713,-0.341369,25,1406430000,2014,7,27,5,"Sunday",148,0,0,0,146.3,23.5,84,1012.3,0,8,10.5027187079408,10.502475780409,11.5631500742942,11.55720653789,202038
8,39.474324,-0.375151,23,1402189200,2014,6,8,3,"Sunday",146,0,4.6,1.6,45,10.6,88,1004,0,21,5.33747779751332,5.33852674991408,5.89136904761905,5.89136904761905,202039
7,39.474715,-0.37932,20,1403604000,2014,6,24,12,"Tuesday",35,0,5.6,2,186,24.4,50,1002,0,3,5.25787047447718,5.25819142359355,5.57817589576547,5.57654723127036,202040
106,39.476713,-0.341369,25,1402740000,2014,6,14,12,"Saturday",131,0,7.9,4.2,139,28.1,42,1000,0,13,10.4727635327635,10.4737111933922,7.63029315960912,7.65798045602606,202041
110,39.48075,-0.336789,30,1401771600,2014,6,3,7,"Tuesday",30,0,3.8,0.7,309,16.8,62,1005,0,1,11.1722228630753,11.1708470276192,8.10401188707281,8.12035661218425,202042
8,39.474324,-0.375151,23,1404900000,2014,7,9,12,"Wednesday",59,0,9.7,3.2,315,24.3,69,1016.9,0,20,5.38367864227463,5.38500523329477,6.43090638930163,6.40713224368499,202043
106,39.476713,-0.341369,25,1405296000,2014,7,14,2,"Monday",1,0,9.7,3.2,67.5,22.8,85,1013.5,0,25,10.4453450164294,10.4476320832193,9.74591381872214,9.82169390787519,202044
110,39.48075,-0.336789,30,1404216000,2014,7,1,14,"Tuesday",37,0,19.3,11.3,337.5,26.4,65,999.6,0,27,11.1391023499276,11.141290430329,10.1726384364821,10.185667752443,202045
106,39.476713,-0.341369,25,1401573600,2014,6,1,0,"Sunday",143,0,1.1,0.1,297,17.4,68,1007,0,2,10.516690772346,10.5150954308849,8.32095096582467,8.24219910846954,202046
110,39.48075,-0.336789,30,1401573600,2014,6,1,0,"Sunday",143,0,1.1,0.1,297,17.4,68,1007,0,5,11.1919226986056,11.190363257751,8.36404160475483,8.36255572065379,202047
110,39.48075,-0.336789,30,1404864000,2014,7,9,2,"Wednesday",49,0,9.7,4.8,67.5,22.6,82,1017.6,0,0,11.1277979931635,11.1255580664719,10.8646616541353,10.8158682634731,202048
106,39.476713,-0.341369,25,1404288000,2014,7,2,10,"Wednesday",57,0,17.7,8,67.5,24.2,73,1001.2,0,5,10.4642936596218,10.4657214345288,9.46742671009772,9.49837133550489,202049
8,39.474324,-0.375151,23,1404612000,2014,7,6,4,"Sunday",147,0,0,0,146.3,23.3,70,1010.8,0,11,5.37829311489927,5.37730315940906,6.53658536585366,6.47804878048781,202050
8,39.474324,-0.375151,23,1404630000,2014,7,6,9,"Sunday",152,0,3.2,1.6,202.5,25.3,55,1010.9,0,0,5.37702650362419,5.37609248810709,6.45365853658537,6.4260162601626,202051
110,39.48075,-0.336789,30,1405512000,2014,7,16,14,"Wednesday",61,0,12.9,4.8,0,28.2,65,1016.7,0,10,11.1500709684463,11.1497571358402,12.1589895988113,12.1337295690936,202052
7,39.474715,-0.37932,20,1404486000,2014,7,4,17,"Friday",112,0,20.9,9.7,202.5,32.2,29,1012.3,0,12,5.24654799534187,5.24703403925047,5.43973941368078,5.45928338762215,202053
8,39.474324,-0.375151,23,1401789600,2014,6,3,12,"Tuesday",35,0,7.5,4.5,136,23.6,44,1004,0,19,5.32814391973707,5.33041272769195,5.76820208023774,5.78306092124814,202054
110,39.48075,-0.336789,30,1406088000,2014,7,23,6,"Wednesday",53,0,6.4,1.6,225,22.2,79,1009.3,0,6,11.1887650178591,11.1876859817129,13.8246656760773,13.8543833580981,202055
110,39.48075,-0.336789,30,1403136000,2014,6,19,2,"Thursday",73,0,5.1,1.7,59,19.4,80,1005,0,0,11.1083927964662,11.1060974919323,7.92833876221498,7.92345276872964,202056
106,39.476713,-0.341369,25,1405134000,2014,7,12,5,"Saturday",124,0,3.2,0,180,21.2,74,1015.1,0,14,10.4271205050782,10.4278814489572,9.19019316493313,9.2332838038633,202057
8,39.474324,-0.375151,23,1405836000,2014,7,20,8,"Sunday",151,0,17.7,6.4,202.5,24.2,48,1010.4,0,0,5.38928726640591,5.38820398631402,5.95393759286776,5.9554234769688,202058
8,39.474324,-0.375151,23,1403298000,2014,6,20,23,"Friday",118,0,2.2,0.5,340,21.2,75,1002,0,8,5.36078630740552,5.36074090806415,6.38762214983713,6.41530944625407,202059
8,39.474324,-0.375151,23,1406268000,2014,7,25,8,"Friday",103,0,8,3.2,67.5,24.1,83,1008.5,0,0,5.38061312607945,5.38013273620029,5.61961367013373,5.63298662704309,202060
7,39.474715,-0.37932,20,1405350000,2014,7,14,17,"Monday",16,0,20.9,8,22.5,26.3,74,1014.4,0,15,5.25146390849888,5.25341941131415,5.30163447251114,5.30460624071322,202061
7,39.474715,-0.37932,20,1405278000,2014,7,13,21,"Sunday",164,0,12.9,6.4,22.5,24.7,77,1012.9,0,9,5.24089190817948,5.24235951363786,5.22882615156018,5.23476968796434,202062
110,39.48075,-0.336789,30,1406250000,2014,7,25,3,"Friday",98,0,11.3,4.8,67.5,23.9,85,1008.2,0,15,11.2013712681531,11.2015867875648,13.8826151560178,13.8915304606241,202063
8,39.474324,-0.375151,23,1402704000,2014,6,14,2,"Saturday",121,0,7.5,3.3,309,25.1,40,1002,0,11,5.3505530847303,5.34982614148093,6.4071661237785,6.40879478827362,202064
110,39.48075,-0.336789,30,1402099200,2014,6,7,2,"Saturday",121,0,5.5,1.9,38,16.5,87,1002,0,0,11.1637594675235,11.1614180003442,7.97172619047619,7.97172619047619,202065
7,39.474715,-0.37932,20,1405746000,2014,7,19,7,"Saturday",126,0,8,3.2,202.5,22.7,86,1008.7,0,1,5.24228907142469,5.24227757232978,4.85141158989599,4.79494799405646,202066
106,39.476713,-0.341369,25,1405980000,2014,7,22,0,"Tuesday",23,0,12.9,8,67.5,24.6,64,1015,0,1,10.4616260162602,10.46133839068,10.2436849925706,10.2377414561664,202067
110,39.48075,-0.336789,30,1404540000,2014,7,5,8,"Saturday",127,0,4.8,1.6,180,22.2,64,1015.6,0,9,11.1451684397163,11.1445189165236,10.7089430894309,10.7528455284553,202068
110,39.48075,-0.336789,30,1406142000,2014,7,23,21,"Wednesday",68,0,35.4,16.1,67.5,25.6,71,1006.6,0,18,11.191694154545,11.1918585793059,13.8484398216939,13.8380386329866,202069
110,39.48075,-0.336789,30,1403640000,2014,6,24,22,"Tuesday",45,0,3.8,1.3,260,17.5,74,1001,0,0,11.093493650972,11.091220580801,7.61074918566775,7.60749185667752,202070
110,39.48075,-0.336789,30,1404414000,2014,7,3,21,"Thursday",92,0,30.6,17.7,67.5,22.1,81,1013.3,0,8,11.1468939099539,11.1457986457986,10.4657980456026,10.4641693811075,202071
8,39.474324,-0.375151,23,1405728000,2014,7,19,2,"Saturday",121,0,8,3.2,135,23.9,85,1009.6,0,4,5.38796386984438,5.38693357993799,6.09658246656761,6.09063893016345,202072
110,39.48075,-0.336789,30,1403946000,2014,6,28,11,"Saturday",130,0,4.7,1.9,189,28.8,43,1001,0,19,11.1132919532517,11.1143783542039,8.76058631921824,8.83387622149837,202073
110,39.48075,-0.336789,30,1404756000,2014,7,7,20,"Monday",19,0,14.5,4.8,22.5,23.8,66,1015,0,0,11.1389993373095,11.1368630265555,11.1716535433071,11.1222570532915,202074
7,39.474715,-0.37932,20,1405386000,2014,7,15,3,"Tuesday",26,0,3.2,0,135,23.5,81,1016.4,0,8,5.25526445331729,5.25503062117235,5.33135215453195,5.33135215453195,202075
110,39.48075,-0.336789,30,1405584000,2014,7,17,10,"Thursday",81,0,4.8,1.6,157.5,25.6,67,1017.1,0,3,11.142327407569,11.1414163441095,12.1426448736999,12.1277860326894,202076
110,39.48075,-0.336789,30,1404576000,2014,7,5,18,"Saturday",137,0,24.1,11.3,337.5,29.5,50,1012,0,10,11.1447004097907,11.1441067375298,10.8455284552846,10.8894308943089,202077
110,39.48075,-0.336789,30,1403244000,2014,6,20,8,"Friday",103,0,1.1,0.2,248,22.6,64,1004,0,1,11.0985413839891,11.0977222630419,7.71172638436482,7.72638436482085,202078
